"session";"sessionStart";"sessionEnd";"distance";"duration";"durationMoving";"avgSpeed";"avgSpeedMoving";"avgPace";"avgPaceMoving";"avgCadence";"avgCadenceMoving";"avgPower";"avgPowerMoving";"avgHeartRate";"avgHeartRateMoving";"avgHeartRateResting";"wrRatio";"sport"
"101";1;"2015-10-12 19:09:53";"2015-10-12 20:31:39";14.685505998271;81.7666666666667;79.4666666666667;10.7761560525429;11.0880498309093;5.56784809977223;5.41123109248145;NA;NA;NA;NA;NA;NA;NA;34.5507246376812;"Run"
"102";1;"2015-10-15 19:03:44";"2015-10-15 20:15:56";13.4478515972136;72.2;72.0333333333333;11.1754999422828;11.2013571841668;5.36888732583574;5.356493772452;NA;NA;NA;NA;NA;NA;NA;432.200000000002;"Run"
"103";1;"2015-10-17 12:45:36";"2015-10-17 16:15:37";35.4336542202751;210.016666666667;206.283333333333;10.1230977853337;10.306306471115;5.92703945692667;5.82167822858356;NA;NA;NA;NA;NA;NA;NA;55.2544642857143;"Run"
"104";1;"2015-10-20 18:56:39";"2015-10-20 20:11:38";13.9413975617343;74.9833333333333;73.1166666666667;11.1555970709588;11.440399184464;5.37846603981398;5.24457224197909;NA;NA;NA;NA;NA;NA;NA;39.1696428571429;"Run"
"105";1;"2015-10-22 19:29:27";"2015-10-22 20:42:18";14.1486001409032;72.85;72.6833333333333;11.6529307955277;11.6796515724035;5.14891927643023;5.13713954804673;NA;NA;NA;NA;NA;NA;NA;436.100000000002;"Run"
"106";1;"2015-10-24 11:03:06";"2015-10-24 13:38:56";26.2663220049161;155.833333333333;154.283333333333;10.1132362799677;10.2148384160849;5.93281896506741;5.87380803846299;NA;NA;NA;NA;NA;NA;NA;99.537634408602;"Run"
"107";1;"2015-10-26 19:51:18";"2015-10-26 20:52:52";10.5187924010286;61.5666666666667;57.9166666666667;10.2511241590967;10.8971662284037;5.8530166125007;5.506018605425;NA;NA;NA;NA;NA;NA;NA;15.8675799086758;"Run"
"108";1;"2015-10-31 14:13:39";"2015-10-31 15:31:42";15.288579076617;78.05;77.8833333333333;11.7529115259067;11.7780622032573;5.10511798440268;5.09421660070761;NA;NA;NA;NA;NA;NA;NA;467.300000000002;"Run"
"109";1;"2015-11-02 20:22:03";"2015-11-02 21:04:22";7.98226154822935;42.3166666666667;41.6166666666667;11.3178974295493;11.5082665493094;5.30133802444164;5.21364357898022;NA;NA;NA;NA;NA;NA;NA;59.4523809523807;"Run"
"110";1;"2015-12-20 12:19:18";"2015-12-20 13:34:26";12.1126056054101;75.1333333333333;74.9666666666667;9.67288823857062;9.69439310348518;6.20290429499124;6.18914452503785;NA;NA;NA;NA;NA;NA;NA;449.800000000002;"Run"
"111";1;"2016-01-06 21:49:04";"2016-01-06 22:39:19";9.07047155807951;50.25;50.0833333333333;10.830413800692;10.8664551111768;5.53995453028458;5.52157988839309;NA;NA;NA;NA;NA;NA;NA;300.500000000004;"Run"
"112";1;"2016-01-10 16:53:53";"2016-01-10 17:55:06";11.2608320178968;61.2166666666667;61.05;11.0370256641515;11.0671567743457;5.43624721240626;5.42144664825596;NA;NA;NA;NA;NA;NA;NA;366.300000000001;"Run"
"113";1;"2016-01-13 18:43:10";"2016-01-13 19:34:48";9.55703592125923;51.6333333333333;51.4666666666667;11.1056582687325;11.1416221879965;5.40265138257743;5.38521222382153;NA;NA;NA;NA;NA;NA;NA;308.800000000004;"Run"
"114";1;"2016-01-15 08:33:34";"2016-01-15 09:23:55";8.999485980131;50.35;50.1833333333333;10.7243129852604;10.7599300991271;5.59476397998312;5.57624440375014;NA;NA;NA;NA;NA;NA;NA;301.099999999991;"Run"
"115";1;"2016-01-17 11:13:16";"2016-01-17 12:51:14";17.615164324419;97.9666666666667;96.7666666666667;10.7884640299266;10.9222513895812;5.5614960418428;5.49337291917988;NA;NA;NA;NA;NA;NA;NA;80.6388888888888;"Run"
"116";1;"2016-01-19 20:17:39";"2016-01-19 21:25:01";12.6725814501218;67.3666666666667;67.2;11.2868117814049;11.3148048661802;5.31593874001253;5.30278698657361;NA;NA;NA;NA;NA;NA;NA;403.200000000001;"Run"
"117";1;"2016-01-24 12:30:22";"2016-01-24 14:38:36";22.4753523016716;128.233333333333;126.95;10.5161513238911;10.6224587483285;5.70550937810198;5.64840979113631;NA;NA;NA;NA;NA;NA;NA;98.9220779220768;"Run"
"118";1;"2016-02-06 12:55:42";"2016-02-06 13:46:38";9.62086050474099;50.9333333333333;50.7666666666667;11.3334744165797;11.3706821461154;5.2940517439406;5.27672827619211;NA;NA;NA;NA;NA;NA;NA;304.600000000004;"Run"
"119";1;"2016-02-07 12:38:48";"2016-02-07 14:11:51";15.531466763189;93.05;91.7333333333333;10.0149167736845;10.15866285383;5.99106326651241;5.90628913109159;NA;NA;NA;NA;NA;NA;NA;69.6708860759498;"Run"
"120";1;"2016-02-14 13:10:43";"2016-02-14 15:08:29";18.2579107817742;117.766666666667;116.25;9.30207738669505;9.42343782285122;6.45017209659202;6.36710308147882;88.9395848246242;88.9729032258064;NA;NA;165.440085898354;165.418924731183;180.2;76.6483516483518;"Run"
"121";1;"2016-02-16 19:47:05";"2016-02-16 20:43:36";10.8662457340131;56.5166666666667;56.35;11.5359730588166;11.5700930619483;5.20112171674531;5.18578369929694;91.8468361916026;91.8580301685892;NA;NA;168.549970431697;168.547471162378;177;338.100000000005;"Run"
"122";1;"2016-02-18 19:50:31";"2016-02-18 21:03:11";13.4183865665449;72.6666666666667;72.5;11.079401752193;11.1048716412785;5.41545485415074;5.40303408613663;91.8758905998621;91.8772413793103;NA;NA;159.873362445415;159.871264367816;169;435.000000000002;"Run"
"123";1;"2016-02-21 13:05:39";"2016-02-21 14:57:35";20.1599002626302;111.933333333333;107.383333333333;10.8063789376815;11.2642621364999;5.55227614596986;5.32658058494398;92.4878275701659;92.4912307931088;NA;NA;167.173050085285;167.165761291324;175;23.6007326007326;"Run"
"124";1;"2016-02-24 19:45:52";"2016-02-24 20:35:27";10.1138697942855;49.5833333333333;49.4166666666667;12.2386323561102;12.2799093623703;4.9025085691086;4.88602954870824;90.4238031018206;90.4387858347386;NA;NA;171.66048550236;171.658010118044;179;296.499999999992;"Run"
"125";1;"2016-02-28 09:33:25";"2016-02-28 11:10:04";21.3432722729498;96.65;96.1166666666667;13.2498327612725;13.3233535950441;4.52835904279275;4.50337068456385;91.7145077720207;91.7402462285417;NA;NA;179.304490500864;179.31142708514;177.565217391304;180.218749999999;"Run"
"126";1;"2016-03-03 06:04:33";"2016-03-03 06:58:52";9.44805092415843;54.3166666666667;53.6333333333333;10.4366318892207;10.5696032712773;5.7489811499407;5.67665582709702;89.545905707196;89.5509633312616;NA;NA;159.185794044665;159.191733996271;156;78.4878048780484;"Run"
"127";1;"2016-03-05 13:40:38";"2016-03-05 15:43:28";19.2763990170328;122.833333333333;121.8;9.41588011686813;9.49576306257774;6.37221367044729;6.31860753102155;86.0624829094887;86.0629447181171;NA;NA;158.039513262237;158.033798576902;165;117.870967741935;"Run"
"128";1;"2016-03-08 20:07:37";"2016-03-08 21:04:36";10.5247472320965;56.9833333333333;56.8166666666667;11.0819216249042;11.1144294618796;5.41422345608032;5.39838776302364;90.9237536656891;90.9254913464359;NA;NA;163.793841642229;163.791141097096;173;340.89999999999;"Run"
"129";1;"2016-03-10 20:34:09";"2016-03-10 21:51:48";13.8449188900593;77.65;77.4833333333333;10.6979411900007;10.7209524638016;5.60855578978892;5.59651767905745;90.1012903225806;90.1032480103248;NA;NA;157.001720430108;156.998924499892;170;464.900000000002;"Run"
"130";1;"2016-03-13 13:37:50";"2016-03-13 15:53:44";23.6648061954039;135.9;133.383333333333;10.448038055366;10.6451708488634;5.74270496355867;5.63635857534462;91.3816831683168;91.4413344995627;NA;NA;157.814727722772;157.878670498563;151.168831168831;52.9999999999996;"Run"
"131";1;"2016-03-15 07:50:15";"2016-03-15 08:56:02";11.3803415490955;65.7833333333333;65.0333333333333;10.3798402778677;10.4995462779969;5.78043576719908;5.71453264849526;91.9646878198567;91.968733982573;NA;NA;147.402507676561;147.398257303947;150.166666666667;86.7111111111114;"Run"
"132";1;"2016-03-20 10:21:10";"2016-03-20 14:49:48";33.9197185536817;268.633333333333;230.466666666667;7.57606320841631;8.8307048592171;7.91968049228331;6.79447461516898;79.5763135946622;80.7408157361874;NA;NA;158.440922991382;159.112669945039;141.853571428571;6.03842794759825;"Run"
"133";1;"2016-03-24 09:43:59";"2016-03-24 10:25:03";6.95201387772085;41.0666666666667;40.9;10.1571631330337;10.1985533658497;5.90716120378775;5.88318733526589;89.7116089613035;89.7110839445803;NA;NA;NA;NA;NA;245.399999999993;"Run"
"134";1;"2016-03-29 20:52:12";"2016-03-29 22:12:37";14.5626248983334;80.4166666666667;79.45;10.8653781624871;10.9975770157332;5.52212717336899;5.45574719905699;90.4752516778523;90.4770295783512;NA;NA;170.691275167785;170.690371302706;175;82.1896551724145;"Run"
"135";1;"2016-03-30 21:21:01";"2016-03-30 22:19:34";10.8797377656248;58.55;58.3833333333333;11.1491761902218;11.1810036986153;5.38156353225648;5.36624453558054;91.8427511415525;91.8435626605767;NA;NA;169.593321917808;169.589494718812;183;350.300000000005;"Run"
"136";1;"2016-04-03 14:44:13";"2016-04-03 17:14:24";23.5064078071965;150.183333333333;148.65;9.39108512994199;9.48795471531643;6.38903802593584;6.32380758554231;88.1876327854188;88.2322009193856;NA;NA;166.664542099966;166.673281758045;163.416666666667;96.945652173913;"Run"
"137";1;"2016-04-05 08:28:41";"2016-04-05 09:44:51";14.0510899157982;76.1666666666667;74.45;11.068692275027;11.3239139684069;5.42069455985969;5.29852135643178;93.6264252179745;93.6234609357511;NA;NA;163.76861167002;163.769196328632;163.333333333333;43.3689320388349;"Run"
"138";1;"2016-04-11 19:52:05";"2016-04-11 21:07:49";14.1776481602211;75.7333333333333;75.5666666666667;11.2322916762315;11.2570651470657;5.34174162579531;5.32998603242868;88.6414553472988;88.6440229378033;NA;NA;165.422271223815;165.419276576974;179;453.400000000002;"Run"
"139";1;"2016-04-12 20:03:31";"2016-04-12 21:14:18";11.3578477697809;70.7833333333333;68.2333333333333;9.62756109517572;9.98736003204965;6.23210794580836;6.00759357902976;87.9766138855055;87.9897410845139;NA;NA;152.420219244823;152.445530043967;143;26.7581699346405;"Run"
"140";1;"2016-04-16 17:38:20";"2016-04-16 19:47:29";20.4797647286252;129.15;128.1;9.51440870087115;9.59239565743567;6.30622478877813;6.25495466854416;88.5685127405096;88.5658339838668;NA;NA;159.485049401976;159.491282851939;151.5;121.999999999999;"Run"
"141";1;"2016-04-20 20:18:26";"2016-04-20 21:05:08";9.60464493590829;46.7;46.5333333333333;12.3400149069486;12.3842126680766;4.86223075518446;4.84487804014098;80.6516290726817;80.6629656160458;NA;NA;NA;NA;NA;279.199999999992;"Run"
"142";1;"2016-04-22 08:18:08";"2016-04-22 09:24:06";12.0324070002899;65.9666666666667;65.8;10.9440791311379;10.971799696313;5.48241649946493;5.46856501765729;93.9969612560142;93.9962006079027;NA;NA;NA;NA;NA;394.800000000001;"Run"
"143";1;"2016-04-22 11:13:41";"2016-04-22 11:39:18";9.5157871491836;25.6166666666667;23.8;22.2881156389466;23.9893793676898;2.69201761925333;2.50110680565631;NA;NA;NA;NA;NA;NA;NA;13.1009174311927;"Ride"
"144";1;"2016-04-24 12:15:42";"2016-04-24 15:08:46";30.2053419896432;173.066666666667;164.683333333333;10.4718057745296;11.0048812025823;5.72967082200253;5.45212609709235;92.6176708451274;92.6170428094322;NA;NA;163.468964820057;163.465843538103;166.272727272727;19.6441351888668;"Run"
"145";1;"2016-04-26 19:41:18";"2016-04-26 20:12:18";9.31175985784418;31;26.9333333333333;18.0227610151823;20.7440194852964;3.32912365366529;2.89239990555006;NA;NA;NA;NA;NA;NA;NA;6.62295081967213;"Ride"
"146";1;"2016-04-26 20:39:24";"2016-04-26 21:48:34";11.854567147755;69.1666666666667;67.1666666666667;10.2834799354019;10.5896877746695;5.83460077492289;5.66588942721427;90.0944003964321;90.1022332506203;NA;NA;150.543111992071;150.57047146402;132.166666666667;33.5833333333335;"Run"
"147";1;"2016-05-04 20:35:05";"2016-05-04 21:54:09";15.0341701327127;79.0666666666667;78.9;11.4087294430366;11.4328289982606;5.2591307646989;5.24804490726909;91.0802534318902;91.0798479087453;NA;NA;171.497993664203;171.496620194339;178;473.400000000002;"Run"
"148";1;"2016-05-07 15:21:15";"2016-05-07 17:24:12";19.2810888518133;122.95;122.133333333333;9.40923408791216;9.47215063680786;6.37671455927329;6.33435872175067;89.005999454595;89.0092794759825;NA;NA;168.787428415599;168.781522925764;176;149.551020408159;"Run"
"149";1;"2016-05-08 10:45:30";"2016-05-08 12:40:52";38.7336239355308;115.366666666667;107.7;20.1446180537288;21.5786205768974;2.97846302372032;2.78052991321593;NA;NA;NA;NA;137.341514516612;137.598885793872;129.781818181818;14.0478260869565;"Ride"
"150";1;"2016-05-11 08:23:47";"2016-05-11 09:41:33";14.1351553637305;77.7666666666667;77.6;10.9058206835469;10.929243837936;5.5016492331035;5.48985830032788;92.5984539403049;92.6009450171821;NA;NA;NA;NA;NA;465.599999999964;"Run"
"151";1;"2016-05-15 10:57:42";"2016-05-15 13:40:03";52.2662222910608;162.35;144.616666666667;19.3161277330683;21.6847297738641;3.10621263377145;2.76692403482547;NA;NA;NA;NA;NA;NA;NA;8.15507518796992;"Ride"
"152";1;"2016-05-18 08:01:14";"2016-05-18 09:21:06";13.8229987916059;79.8666666666667;79.7;10.3845566881847;10.4062726160145;5.77781043540033;5.76575323499256;91.6368388040978;91.637808448348;NA;NA;146.757265314656;146.756168966959;152;478.200000000002;"Run"
"153";1;"2016-05-21 12:18:26";"2016-05-21 15:02:09";23.4023089679136;163.716666666667;156.733333333333;8.57663771602248;8.95877416891629;6.9957484490584;6.69734484525554;88.2797239915074;88.2799872394726;NA;NA;151.73152866242;151.737026797108;148.5;22.4439140811455;"Run"
"154";1;"2016-05-22 10:13:53";"2016-05-22 13:58:45";75.2334269166586;224.866666666667;197.983333333333;20.0741429662;22.7999273423664;2.98891963163884;2.6315873335486;NA;NA;NA;NA;132.567598495995;132.848977186632;123.152112676056;7.36453812771233;"Ride"
"155";1;"2016-05-22 13:36:36";"2016-05-22 13:52:35";3.13725283659529;15.9833333333333;15.8166666666667;11.776965809951;11.9010645013098;5.09469085401458;5.0415658190405;85.8978947368421;85.913593256059;NA;NA;163.964210526316;163.949420442571;178;94.9000000000003;"Run"
"156";1;"2016-05-25 20:01:02";"2016-05-25 21:22:16";15.1454479549762;81.2333333333333;81.0666666666667;11.1866254899291;11.2096243087817;5.36354775209163;5.3525433455424;91.2970195272353;91.2999588815789;NA;NA;154.444604316547;154.442228618421;166;486.400000000002;"Run"
"157";1;"2016-05-29 14:04:07";"2016-05-29 16:58:10";29.1780065192011;174.05;173.083333333333;10.0584911873144;10.1146676426696;5.96510936706603;5.93197939069049;90.6127978478094;90.6231102551757;NA;NA;158.441487317448;158.422147327877;167.173913043478;179.051724137933;"Run"
"158";1;"2016-05-30 09:39:46";"2016-05-30 14:11:05";87.9769385643382;271.316666666667;231.316666666667;19.4555549377491;22.8198702234756;3.08395212534306;2.62928752058704;NA;NA;NA;NA;NA;NA;NA;5.78291666666667;"Ride"
"159";1;"2016-06-01 07:37:27";"2016-06-01 09:03:55";14.7823955881933;86.4666666666667;86.05;10.2576376479368;10.3073066274445;5.84930001032631;5.8211133294747;90.8163738173393;90.83168700368;NA;NA;152.488704383086;152.413712957583;176.6875;206.520000000001;"Run"
"160";1;"2016-06-02 18:22:53";"2016-06-02 19:46:32";31.5025340242995;83.65;78.6666666666667;22.5959598500654;24.0273564592115;2.65534194599953;2.49715361329304;NA;NA;NA;NA;NA;NA;NA;15.7859531772575;"Ride"
"161";1;"2016-06-04 13:07:41";"2016-06-04 16:23:54";31.4103977018949;196.216666666667;185.833333333333;9.60481030551444;10.1414736974728;6.24686985911132;5.9162999175309;89.6903248903607;89.7160538116592;NA;NA;157.567618365703;157.584394618834;149.434782608696;17.8972712680578;"Run"
"162";1;"2016-06-05 09:13:27";"2016-06-05 14:23:02";102.758480432938;309.583333333333;265.183333333333;19.9155063019422;23.2499861453445;3.01272782576201;2.58064669909553;NA;NA;NA;NA;NA;NA;NA;5.9725975975976;"Ride"
"163";1;"2016-06-05 14:38:08";"2016-06-05 14:54:30";3.11035460296405;16.3666666666667;16.2;11.4025219660597;11.5198318628298;5.26199380966719;5.20840935132027;90.5704008221994;90.5740740740741;NA;NA;NA;NA;NA;97.1999999999993;"Run"
"164";1;"2016-06-08 07:16:31";"2016-06-08 08:48:40";15.1522806081926;92.15;91.6;9.86583653273528;9.92507463418729;6.08159275707816;6.04529459086663;90.1041666666667;90.2259825327511;NA;NA;NA;NA;NA;166.545454545453;"Run"
"165";1;"2016-06-10 07:47:06";"2016-06-10 11:41:33";95.3984295592813;234.45;216.883333333333;24.4141854278391;26.3916350121734;2.45758762574085;2.27344762733815;NA;NA;NA;NA;NA;NA;NA;12.3462998102467;"Ride"
"166";1;"2016-06-11 12:38:41";"2016-06-11 15:48:44";28.1253809712982;190.05;187.483333333333;8.87936257973108;9.00092199277034;6.75724180212687;6.6659837790165;87.0974677920924;87.0977864699084;NA;NA;NA;NA;NA;73.0454545454545;"Run"
"167";1;"2016-06-15 07:38:57";"2016-06-15 09:11:29";15.3277350519689;92.5333333333333;92.3666666666667;9.93873310286168;9.95666658013137;6.03698674459062;6.02611320938783;90.373263575681;90.3735113677373;NA;NA;NA;NA;NA;554.200000000002;"Run"
"168";1;"2016-06-16 18:51:41";"2016-06-16 19:58:54";12.8458323244036;67.2166666666667;67.05;11.4666492357682;11.4951519681464;5.23256609374958;5.21959171712238;89.0268389662028;89.0313199105145;NA;NA;157.489065606362;157.48471290082;175;402.300000000001;"Run"
"169";1;"2016-06-18 12:59:44";"2016-06-18 16:34:56";35.1200702123127;215.2;205.083333333333;9.79184113726192;10.2748681645125;6.12755039209896;5.83949098317671;90.7274200081005;90.7334416903698;NA;NA;159.09744835966;159.097521332792;159.075;20.2718286655684;"Run"
"170";1;"2016-06-21 19:24:17";"2016-06-21 20:42:46";14.7391671357476;78.4833333333333;78.3166666666667;11.2679978102976;11.291977375759;5.32481466629034;5.31350692650208;90.4197872340425;90.4286018301766;NA;NA;NA;NA;NA;469.900000000002;"Run"
"171";1;"2016-06-23 16:42:58";"2016-06-23 17:22:31";1.02242262294579;39.55;18.5;1.55108362520221;3.31596526360796;38.6826338858281;18.0942788087944;NA;NA;NA;NA;NA;NA;NA;0.878859857482185;"Run"
"172";1;"2016-06-27 19:35:03";"2016-06-27 20:37:49";12.0618054659862;62.7666666666667;62.4333333333333;11.5301379919146;11.59169772492;5.20375385290918;5.17611841024901;90.1322863987224;90.2517351841965;NA;NA;158.78892733564;158.828083288841;145.454545454545;187.299999999993;"Run"
"173";1;"2016-06-28 18:23:49";"2016-06-28 20:18:28";32.3897191417716;114.65;89.7833333333333;16.9505725992699;21.6452550418373;3.53970343176397;2.77197011003234;NA;NA;NA;NA;NA;NA;NA;3.61058981233244;"Ride"
"174";1;"2016-06-29 18:17:21";"2016-06-29 19:24:05";28.5461828161699;66.7333333333333;64.5833333333333;25.665898635917;26.5203246808289;2.33773229027078;2.26241574045936;NA;NA;NA;NA;NA;NA;NA;30.0387596899224;"Ride"
"175";1;"2016-07-02 14:22:14";"2016-07-02 16:41:46";23.6682866223202;139.533333333333;135.783333333333;10.177476330668;10.4585530674301;5.89537111662943;5.73693125742714;89.2271505376344;89.3238001718424;NA;NA;159.074657869013;159.062231496256;161.810810810811;36.2088888888889;"Run"
"176";1;"2016-07-03 09:49:58";"2016-07-03 16:55:34";122.368883557462;425.6;315.95;17.2512523812211;23.2382750860823;3.47800835986337;2.58194723049538;NA;NA;NA;NA;NA;NA;NA;2.88144094847241;"Ride"
"177";1;"2016-07-05 09:49:37";"2016-07-05 10:46:43";10.8669597612699;57.1;56.8;11.4188719032608;11.4791828464119;5.25445950425856;5.22685288689819;88.185542873866;88.1954225352113;NA;NA;NA;NA;NA;189.333333333331;"Run"
"178";1;"2016-07-09 18:13:26";"2016-07-09 18:38:31";0.798458158321051;25.0833333333333;15.2333333333333;1.90993313618324;3.14491178332142;31.4147123076268;19.0784365775222;NA;NA;NA;NA;NA;NA;NA;1.54653130287648;"Run"
"179";1;"2016-07-11 19:07:14";"2016-07-11 19:49:01";7.64675580029033;41.7833333333333;41.05;10.9805827207998;11.176744166076;5.46419088363551;5.36828964754458;88.052247873633;88.0678034916768;NA;NA;176.385986229243;176.409257003654;166.833333333333;55.9772727272726;"Run"
"180";1;"2016-07-27 19:13:42";"2016-07-27 19:46:12";3.90569549534477;32.5;32.3333333333333;7.2105147606365;7.24768236249545;8.32118121823297;8.2785084940369;80.6326635754766;80.630412371134;NA;NA;156.010819165379;156;177;194.000000000003;"Run"
"181";1;"2016-08-07 13:30:21";"2016-08-07 15:13:46";16.0729270184673;103.416666666667;101.416666666667;9.32514702118971;9.50904474387546;6.43421490981974;6.3097820670835;85.4468744899625;85.5078060805259;NA;NA;147.395462706055;147.607888249795;116.619047619048;50.7083333333332;"Run"
"182";1;"2016-08-10 07:45:10";"2016-08-10 09:01:19";13.7713641960243;76.15;75.9833333333333;10.8507137460467;10.874514390368;5.5295901637678;5.51748775588037;90.330701754386;90.3323097170432;NA;NA;156.910087719298;156.906119763106;175;455.899999999965;"Run"
"183";1;"2016-08-15 12:12:07";"2016-08-15 12:39:37";0.804143315725465;27.5;14.5;1.75449450703738;3.32748958231227;34.1978842107152;18.0316116747407;NA;NA;NA;NA;NA;NA;NA;1.11538461538462;"Swim"
"184";1;"2016-08-17 04:39:12";"2016-08-17 06:00:22";9.15404442518623;81.1666666666667;50.6833333333333;6.76685008843335;10.8367510459291;8.8667547257414;5.53671480923606;88.501138952164;88.64584018415;NA;NA;NA;NA;NA;1.66265718972116;"Run"
"185";1;"2016-08-21 13:36:44";"2016-08-21 14:24:10";1.31293977277036;47.4333333333333;27;1.66078116021549;2.91764393948969;36.1275774541029;20.5645381151253;NA;NA;NA;NA;NA;NA;NA;1.32137030995106;"Swim"
"186";1;"2016-08-22 05:20:31";"2016-08-22 06:49:49";10.1723968453758;89.3;64.3833333333333;6.83475711895349;9.47984174044857;8.77865869346165;6.32921958433042;86.4495272169691;86.5234273880404;NA;NA;NA;NA;NA;2.58394648829432;"Run"
"187";1;"2016-08-26 05:16:45";"2016-08-26 06:54:49";15.4596294381925;98.0666666666667;96.5333333333333;9.45864479563105;9.60888570053403;6.34340344694136;6.24422038828762;87.6859404577526;87.717023480663;NA;NA;162.089485458613;162.097548342541;159.631578947368;62.9565217391304;"Run"
